t;soil_temperature;AA_input_rate_phloem;sucrose_input_rate;cytokinins_root_shoot_xylem
3078;9.00909091;5.50967E-11;1.97442E-08;0.020391
3079;8.87878788;4.60307E-11;1.68888E-08;0.02488207
3080;8.76363636;3.93896E-11;1.48024E-08;0.02339599
3081;8.65454545;3.44825E-11;1.32697E-08;0.02497163
3082;8.55454545;3.06946E-11;1.20763E-08;0.03032399
3083;8.46969697;2.77874E-11;1.11818E-08;0.02445054
3084;8.42121212;2.55072E-11;1.04968E-08;0.02326211
3085;8.39393939;2.37007E-11;9.96983E-09;0.02483127
3086;8.38787879;2.22406E-11;9.56864E-09;0.02017467
3087;8.37575758;2.10359E-11;9.24542E-09;0.02394636
3088;8.34545455;1.97302E-11;8.92736E-09;0.02444284
3089;8.3030303;2.14774E-11;8.84301E-09;0.0565671
3090;8.27272727;2.77863E-11;1.11068E-08;0.06976318
3091;8.23333333;3.53771E-11;1.37328E-08;0.0896063
3092;8.18181818;4.60827E-11;1.73175E-08;0.12200481
3093;8.14545454;5.54911E-11;2.03257E-08;0.10271214
3094;8.11212121;6.18939E-11;2.24065E-08;0.07587511
3095;8.05454545;6.62303E-11;2.3948E-08;0.0653357
3096;7.97272727;6.62399E-11;2.4188E-08;0.03256165
3097;7.88484849;6.34641E-11;2.35149E-08;0.02130809
3098;7.76363636;5.78341E-11;2.17459E-08;0.01378483
3099;7.65757576;5.05134E-11;1.92871E-08;0.00586144
3100;7.53636364;4.39357E-11;1.70246E-08;0.01806573
3101;7.3969697;3.83363E-11;1.50681E-08;0.02207655
3102;7.30606061;3.36729E-11;1.34122E-08;0.02889102
3103;7.16666667;2.98732E-11;1.20496E-08;0.03324838
3104;7.04848485;2.68392E-11;1.09537E-08;0.03481298
3105;6.96969697;2.43786E-11;1.00652E-08;0.03359488
3106;6.91515151;2.23508E-11;9.33297E-09;0.03161089
3107;6.89090909;2.07147E-11;8.75704E-09;0.02743127
3108;6.87575758;1.93467E-11;8.29399E-09;0.02058978
3109;6.87575758;1.82005E-11;7.89667E-09;0.0306405
3110;6.84545454;1.72021E-11;7.56007E-09;0.02439724
3111;6.84545454;1.63283E-11;7.27312E-09;0.01732602
3112;6.82424242;1.55985E-11;7.01729E-09;0.03583001
3113;6.73939394;1.96336E-11;7.22797E-09;0.1177813
3114;6.71515151;3.05042E-11;9.96329E-09;0.21295824
3115;6.67272727;5.59567E-11;1.55769E-08;0.42231904
3116;6.59393939;9.10592E-11;2.22448E-08;0.44696441
3117;6.49393939;1.31914E-10;2.94227E-08;0.45806669
3118;6.36363636;1.77636E-10;3.69642E-08;0.5074433
3119;6.2030303;2.07503E-10;4.21714E-08;0.32941133
3120;6.05151515;2.05808E-10;4.19758E-08;0.12572107
3121;5.90606061;2.07902E-10;4.25099E-08;0.22404395
3122;5.74848485;2.01036E-10;4.11191E-08;0.18872473
3123;5.59393939;1.72534E-10;3.55392E-08;0.05032415
3124;5.43939394;1.43986E-10;2.99455E-08;0.04831116
3125;5.25757576;1.19416E-10;2.51116E-08;0.04568395
3126;5.06969697;9.94908E-11;2.11684E-08;0.04601851
3127;4.86363636;8.35149E-11;1.79823E-08;0.04506761
3128;4.65757576;7.06712E-11;1.54072E-08;0.03885447
3129;4.47878788;6.03829E-11;1.33366E-08;0.03461181
3130;4.33636364;5.21539E-11;1.16717E-08;0.03281373
3131;4.25151515;4.5646E-11;1.03521E-08;0.0351265
3132;4.20909091;4.00637E-11;9.21146E-09;0.02547442
3133;4.21515151;3.56283E-11;8.30261E-09;0.03090917
3134;4.29393939;3.21057E-11;7.58737E-09;0.02830625
3135;4.37878788;2.92681E-11;7.01867E-09;0.0258675
3136;4.5;2.70054E-11;6.57292E-09;0.0263568
3137;4.6030303;3.15274E-11;6.95519E-09;0.11126041
3138;4.67272727;5.49064E-11;1.1543E-08;0.29305798
3139;4.67575758;9.41511E-11;1.88614E-08;0.43335149
3140;4.60909091;1.44733E-10;2.78646E-08;0.52134735
3141;4.50909091;2.04362E-10;3.80576E-08;0.62441288
3142;4.39090909;2.68698E-10;4.87612E-08;0.71463841
3143;4.31818182;3.21127E-10;5.77361E-08;0.63111584
3144;4.23030303;3.43977E-10;6.22654E-08;0.4501602
3145;4.16969697;3.40552E-10;6.26108E-08;0.3180012
3146;4.13333333;2.9454E-10;5.49429E-08;0.10357175
3147;4.02121212;2.36302E-10;4.45349E-08;0.04117601
3148;3.91818182;1.86247E-10;3.55075E-08;0.0307942
3149;3.81818182;1.46983E-10;2.83658E-08;0.02742701
3150;3.74242424;1.17015E-10;2.28583E-08;0.03215631
3151;3.7;9.45761E-11;1.86966E-08;0.03557526
3152;3.67878788;7.76054E-11;1.55312E-08;0.03237911
3153;3.66363636;6.45737E-11;1.31063E-08;0.01685543
3154;3.66666667;5.46212E-11;1.12573E-08;0.01077569
3155;3.7;4.66894E-11;9.77541E-09;0.00854815
3156;3.75151515;4.06471E-11;8.65195E-09;0.00731317
3157;3.82121212;3.6009E-11;7.79615E-09;0.00657721
3158;3.93333333;3.24059E-11;7.1401E-09;0.00579013
3159;4.07272727;2.97362E-11;6.6708E-09;0.00592514
3160;4.22424242;2.76567E-11;6.32132E-09;0.00486943
3161;4.4;2.86107E-11;6.5051E-09;0.0135181
3162;4.55454546;3.573E-11;8.2655E-09;0.02949065
3163;4.65757576;5.32324E-11;1.25841E-08;0.08339026
3164;4.6969697;7.72329E-11;1.86418E-08;0.13071646
3165;4.68181818;9.74883E-11;2.40875E-08;0.11155094
3166;4.64545454;1.18851E-10;2.99326E-08;0.15060523
3167;4.57575758;1.34005E-10;3.43847E-08;0.13883468
3168;4.48181818;1.34324E-10;3.52004E-08;0.07614502
3169;4.37878788;1.2009E-10;3.20822E-08;0.02931831
3170;4.27878788;1.01394E-10;2.75742E-08;0.01375323
3171;4.14242424;8.23863E-11;2.27965E-08;0.00554442
3172;4.02121212;6.65779E-11;1.87477E-08;0.00535478
3173;3.93333333;5.42205E-11;1.55375E-08;0.00916986
3174;3.85454545;4.47428E-11;1.30407E-08;0.01569426
3175;3.76969697;3.75655E-11;1.11354E-08;0.01566791
3176;3.66666667;3.19953E-11;9.64411E-09;0.01694217
3177;3.53636364;2.73004E-11;8.36775E-09;0.01391994
3178;3.47272727;2.37979E-11;7.42825E-09;0.00766865
3179;3.44242424;2.11345E-11;6.72488E-09;0.00476591
3180;3.4969697;1.90527E-11;6.18171E-09;0.00473004
3181;3.59090909;1.74291E-11;5.76962E-09;0.00393808
3182;3.75151515;1.62661E-11;5.49731E-09;0.00388301
3183;3.93939394;1.54443E-11;5.33184E-09;0.00390618
3184;4.10606061;1.49213E-11;5.15387E-09;0.00719499
3185;4.27575758;2.67257E-11;9.04406E-09;0.0987373
3186;4.43030303;5.44386E-11;1.72649E-08;0.27849983
3187;4.51515152;1.17506E-10;3.22513E-08;0.64417252
3188;4.55454546;1.95121E-10;4.78036E-08;0.69225994
3189;4.53636364;2.90305E-10;6.45981E-08;0.90275508
3190;4.47878788;3.78399E-10;7.87909E-08;0.93875815
3191;4.4;4.35409E-10;8.7866E-08;0.79353692
3192;4.27878788;4.52982E-10;9.05231E-08;0.59841078
3193;4.15757576;4.27735E-10;8.57177E-08;0.39071084
3194;4.02121212;3.52091E-10;7.11175E-08;0.14653524
3195;3.91515151;2.5703E-10;5.20858E-08;0.03323516
3196;3.8030303;1.85059E-10;3.76276E-08;0.02461492
3197;3.71212121;1.36071E-10;2.77673E-08;0.02341099
3198;3.63636364;1.02723E-10;2.10384E-08;0.02485419
3199;3.56060606;7.98636E-11;1.64212E-08;0.02201087
3200;3.47575758;6.40327E-11;1.32209E-08;0.0209427
3201;3.38484849;5.13204E-11;1.06339E-08;0.01988335
3202;3.3;4.30981E-11;8.95924E-09;0.0259939
3203;3.24545454;3.82897E-11;7.995E-09;0.01984068
3204;3.27878788;3.23696E-11;6.78052E-09;0.01887088
3205;3.37272727;2.88307E-11;6.06227E-09;0.01791031
3206;3.50909091;2.67037E-11;5.63867E-09;0.0147584
3207;3.68181818;2.55139E-11;5.41285E-09;0.01263791
3208;3.90606061;2.49567E-11;5.32278E-09;0.00978892
3209;4.10909091;3.8511E-11;8.076E-09;0.041452
3210;4.30606061;5.79998E-11;1.22592E-08;0.03923967
3211;4.4;8.53889E-11;1.82569E-08;0.07273231
3212;4.48484848;1.21869E-10;2.62928E-08;0.13638417
3213;4.48787879;1.69418E-10;3.64434E-08;0.25106334
3214;4.46363636;2.33616E-10;4.92194E-08;0.42409418
3215;4.39090909;3.04114E-10;6.23752E-08;0.54180269
3216;4.27272727;3.45296E-10;6.9846E-08;0.46048099
3217;4.14848485;3.37407E-10;6.83865E-08;0.25796273
3218;4.01212121;2.90783E-10;5.94643E-08;0.11302333
3219;3.87878788;2.08434E-10;4.28308E-08;0.01777156
3220;3.7969697;1.47187E-10;3.03758E-08;0.01350291
3221;3.75757576;1.05849E-10;2.19496E-08;0.01272304
3222;3.74242424;7.8481E-11;1.63596E-08;0.01298625
3223;3.75454546;6.04175E-11;1.2663E-08;0.01416654
3224;3.76363636;4.78398E-11;1.00814E-08;0.01299312
3225;3.77575758;3.8801E-11;8.21967E-09;0.014174
3226;3.81818182;3.30301E-11;7.03373E-09;0.01573516
3227;3.90606061;2.94327E-11;6.30172E-09;0.0144853
3228;4.04848485;2.72685E-11;5.87063E-09;0.0148902
3229;4.22727273;2.60966E-11;5.65088E-09;0.01375196
3230;4.47878788;2.57226E-11;5.60324E-09;0.01385603
3231;4.71818182;2.58393E-11;5.66484E-09;0.01140232
3232;4.95454545;2.61599E-11;5.71276E-09;0.01335786
3233;5.17575758;3.83737E-11;8.32595E-09;0.03409049
3234;5.36969697;7.8585E-11;1.70195E-08;0.12804607
3235;5.54848485;1.76453E-10;3.625E-08;0.55303724
3236;5.7;2.76038E-10;5.43058E-08;0.58180938
3237;5.81212121;3.86706E-10;7.2927E-08;0.77686948
3238;5.87878788;4.49142E-10;8.31224E-08;0.5940183
3239;5.9;3.91363E-10;7.27127E-08;0.17700285
3240;5.85757576;2.88868E-10;5.40308E-08;0.04170763
3241;5.76666667;2.0612E-10;3.87954E-08;0.02599181
3242;5.6969697;1.60235E-10;3.04273E-08;0.02624657
3243;5.63939394;1.19632E-10;2.28893E-08;0.01013724
3244;5.60909091;8.78735E-11;1.69218E-08;0.00850467
3245;5.5969697;6.74596E-11;1.30781E-08;0.00707338
3246;5.55454546;5.42398E-11;1.0587E-08;0.00700122
3247;5.4969697;4.50586E-11;8.85674E-09;0.00660704
3248;5.43030303;3.91564E-11;7.75144E-09;0.00658126
3249;5.36969697;3.511E-11;6.99645E-09;0.01217681
3250;5.37272727;3.27537E-11;6.56844E-09;0.01344077
3251;5.43030303;3.13648E-11;6.32917E-09;0.0144905
3252;5.52727273;3.05675E-11;6.20789E-09;0.01276534
3253;5.67575758;3.03465E-11;6.20534E-09;0.0107756
3254;5.85151515;3.04943E-11;6.28064E-09;0.00958873
3255;6.03333333;3.12773E-11;6.49185E-09;0.00854754
3256;6.23030303;3.10362E-11;6.42679E-09;0.01151097
3257;6.44242424;7.15941E-11;1.47693E-08;0.09740069
3258;6.63939394;1.51016E-10;3.03305E-08;0.30935766
3259;6.8;2.40649E-10;4.65598E-08;0.43143518
3260;6.9030303;3.32494E-10;6.19383E-08;0.54243205
3261;6.90909091;3.86414E-10;7.03543E-08;0.4767149
3262;6.90606061;4.41629E-10;7.84593E-08;0.60842574
3263;6.83636364;4.54105E-10;7.9671E-08;0.45725251
3264;6.76363636;4.80057E-10;8.32738E-08;0.55518391
3265;6.68484848;4.577E-10;7.92834E-08;0.36439643
3266;6.66666667;3.54798E-10;6.15805E-08;0.14501687
3267;6.66969697;2.34831E-10;4.07569E-08;0.05034589
3268;6.68787879;1.5611E-10;2.71748E-08;0.03736886
3269;6.70909091;1.09378E-10;1.91119E-08;0.03909661
3270;6.73939394;8.06716E-11;1.41536E-08;0.0356488
3271;6.79090909;6.3149E-11;1.113E-08;0.02930975
3272;6.85151515;5.27347E-11;9.34385E-09;0.02443581
3273;6.94545454;4.6735E-11;8.32126E-09;0.03356137
3274;7.05757576;4.33833E-11;7.76736E-09;0.02625557
3275;7.18787879;4.15545E-11;7.48542E-09;0.02229155
3276;7.34848485;4.06192E-11;7.3658E-09;0.01916002
3277;7.53333333;4.06025E-11;7.41722E-09;0.01345569
3278;7.71515151;4.07178E-11;7.49683E-09;0.01218631
3279;7.93636364;4.10378E-11;7.61889E-09;0.01080728
3280;8.18484848;4.14462E-11;7.76226E-09;0.00945651
3281;8.43939394;4.09485E-11;7.53171E-09;0.01875444
3282;8.7030303;6.65173E-11;1.21929E-08;0.04194752
3283;8.90606061;1.19191E-10;2.19602E-08;0.10214691
3284;9.06666667;1.56979E-10;2.90797E-08;0.11078307
3285;9.18181818;1.71836E-10;3.20829E-08;0.08633249
3286;9.25757576;1.81108E-10;3.41714E-08;0.08293603
3287;9.28787879;1.88887E-10;3.5953E-08;0.09758971
3288;9.32727273;1.72712E-10;3.3191E-08;0.05539723
3289;9.34242424;1.48899E-10;2.87985E-08;0.05036204
3290;9.33333333;1.19031E-10;2.31509E-08;0.02702144
3291;9.33333333;9.10494E-11;1.78139E-08;0.02588398
3292;9.34242424;7.21893E-11;1.42155E-08;0.02106267
3293;9.37272727;6.02416E-11;1.19441E-08;0.02164159
3294;9.43333333;5.30854E-11;1.06035E-08;0.01913373
3295;9.4969697;4.86936E-11;9.78873E-09;0.02985989
3296;9.56060606;4.60466E-11;9.31062E-09;0.0346141
3297;9.64848485;4.44331E-11;9.04728E-09;0.02410419
3298;9.76666667;4.36925E-11;8.96649E-09;0.01892686
3299;9.86969697;4.32832E-11;8.95936E-09;0.0142161
3300;10.0030303;4.32468E-11;9.03394E-09;0.01194577
3301;10.16969697;4.33861E-11;9.1451E-09;0.01466199
3302;10.34242424;4.27629E-11;9.09368E-09;0.01249238
3303;10.50606061;4.31188E-11;9.25605E-09;0.01277142
3304;10.66060606;4.34889E-11;9.418E-09;0.01576967
3305;10.80909091;5.28928E-11;1.08079E-08;0.051112
3306;10.95454545;8.1835E-11;1.65401E-08;0.09087784
3307;11.09393939;1.29801E-10;2.57837E-08;0.17403704
3308;11.2030303;2.29275E-10;4.16423E-08;0.56742442
3309;11.28787879;2.95084E-10;5.12352E-08;0.41441982
3310;11.34848485;2.96942E-10;5.09063E-08;0.21250602
3311;11.3969697;2.72988E-10;4.67577E-08;0.13934713
3312;11.42727273;2.6124E-10;4.49347E-08;0.14581846
3313;11.42424242;2.36729E-10;4.09024E-08;0.10957114
3314;11.4030303;2.08743E-10;3.60247E-08;0.10833472
3315;11.36363636;1.64755E-10;2.8462E-08;0.03425368
3316;11.33333333;1.29328E-10;2.24197E-08;0.03464219
3317;11.26060606;1.0533E-10;1.83278E-08;0.03781323
3318;11.16363636;8.78916E-11;1.53221E-08;0.0475405
3319;11.03333333;7.60416E-11;1.3278E-08;0.04670206
3320;10.91212121;6.7803E-11;1.18646E-08;0.03971526
3321;10.77272727;6.1803E-11;1.0851E-08;0.02695719
3322;10.66363636;5.73835E-11;1.01143E-08;0.02099282
3323;10.59393939;5.4888E-11;9.71316E-09;0.02465428
3324;10.54545455;5.04994E-11;8.94018E-09;0.03214061
3325;10.51212121;4.93623E-11;8.71611E-09;0.06858619
3326;10.44242424;4.82421E-11;8.51138E-09;0.04702766
3327;10.32727273;4.7047E-11;8.28836E-09;0.04758966
3328;10.26666667;4.6151E-11;7.96516E-09;0.05017962
3329;10.20606061;5.1606E-11;7.88798E-09;0.12201493
3330;10.13636364;9.82802E-11;1.41739E-08;0.30591223
3331;10.05454545;1.57019E-10;2.15666E-08;0.39980987
3332;9.93636364;2.21496E-10;2.94705E-08;0.43952343
3333;9.77878788;2.47103E-10;3.3118E-08;0.19646891
3334;9.56363636;2.64103E-10;3.60061E-08;0.18807393
3335;9.35151515;3.23391E-10;4.36072E-08;0.50913764
3336;9.14242424;3.77697E-10;5.04743E-08;0.53135128
3337;8.93636364;3.60543E-10;4.83616E-08;0.24337966
3338;8.72727273;3.04681E-10;4.07481E-08;0.13080743
3339;8.51515151;2.42533E-10;3.22691E-08;0.0680816
3340;8.30606061;1.92132E-10;2.55933E-08;0.04316334
3341;8.10606061;1.5486E-10;2.06886E-08;0.02933326
3342;7.91212121;1.27098E-10;1.70162E-08;0.03209469
3343;7.72727273;1.06615E-10;1.4295E-08;0.0368661
3344;7.54242424;9.16185E-11;1.22997E-08;0.03693308
3345;7.37575758;7.8871E-11;1.05915E-08;0.03158242
3346;7.23636364;6.89943E-11;9.2691E-09;0.02619814
3347;7.11212121;6.12566E-11;8.23486E-09;0.02208759
3348;7.01212121;5.51706E-11;7.42279E-09;0.01967845
3349;6.92424242;5.03018E-11;6.77152E-09;0.01998788
3350;6.89393939;4.64281E-11;6.24724E-09;0.02537406
3351;6.93636364;4.33279E-11;5.82535E-09;0.02541556
3352;6.95151515;4.0796E-11;5.47526E-09;0.02838423
3353;6.9;5.43205E-11;6.78799E-09;0.11280647
3354;6.87575758;8.24094E-11;1.02928E-08;0.14506769
3355;6.82424242;1.44853E-10;1.79132E-08;0.39046357
3356;6.72727273;2.21704E-10;2.72298E-08;0.52161697
3357;6.61515151;3.17239E-10;3.86563E-08;0.75478711
3358;6.4969697;4.15127E-10;5.05531E-08;0.87802981
3359;6.41515151;4.45004E-10;5.56174E-08;0.44900801
3360;6.36969697;4.06605E-10;5.24279E-08;0.14881835
3361;6.25757576;3.79241E-10;5.03542E-08;0.18404757
3362;6.11515151;3.44159E-10;4.68001E-08;0.14972722
3363;5.96666667;2.73876E-10;3.75745E-08;0.04777159
3364;5.83030303;2.13326E-10;2.94993E-08;0.02024655
3365;5.70909091;1.67085E-10;2.32421E-08;0.01828162
3366;5.61212121;1.33162E-10;1.86381E-08;0.01602546
3367;5.53333333;1.08478E-10;1.5265E-08;0.02049028
3368;5.44242424;8.94813E-11;1.2646E-08;0.02023286
3369;5.35151515;7.54582E-11;1.07042E-08;0.02339992
3370;5.27272727;6.44992E-11;9.18669E-09;0.01844091
3371;5.23939394;5.60128E-11;8.0079E-09;0.01687304
3372;5.23939394;4.95511E-11;7.10992E-09;0.01688441
3373;5.23939394;4.32412E-11;6.21682E-09;0.01702688
3374;5.24848485;3.97697E-11;5.73514E-09;0.01916642
3375;5.20606061;3.69159E-11;5.34135E-09;0.0166966
3376;5.19393939;3.48586E-11;4.96443E-09;0.02116513
3377;5.14242424;4.8239E-11;6.84282E-09;0.05535654
3378;5.09090909;1.10002E-10;1.54408E-08;0.34307892
3379;5.04848485;2.04376E-10;2.79257E-08;0.67542131
3380;5;2.74366E-10;3.79536E-08;0.51723084
3381;4.92121212;3.27153E-10;4.61279E-08;0.51351452
3382;4.81212121;3.34171E-10;4.86227E-08;0.26650661
3383;4.66666667;3.23675E-10;4.86069E-08;0.19854435
3384;4.48484848;2.90034E-10;4.47206E-08;0.1162272
3385;4.33333333;2.5733E-10;4.06598E-08;0.0943135
3386;4.22121212;2.21907E-10;3.57675E-08;0.06673582
3387;4.07575758;1.74055E-10;2.82731E-08;0.03708051
3388;3.94848485;1.35307E-10;2.21355E-08;0.03229174
3389;3.83939394;1.06429E-10;1.75251E-08;0.02950167
3390;3.74242424;8.49499E-11;1.40775E-08;0.02694301
3391;3.63939394;6.86177E-11;1.14287E-08;0.03152482
3392;3.53939394;5.51783E-11;9.26871E-09;0.02799114
3393;3.43636364;4.60071E-11;7.79517E-09;0.02446888
3394;3.35454545;4.03558E-11;6.90273E-09;0.01816288
3395;3.33939394;3.59303E-11;6.20269E-09;0.01692646
3396;3.35151515;3.25373E-11;5.66891E-09;0.01493264
3397;3.36363636;2.99729E-11;5.26979E-09;0.01513795
3398;3.4030303;2.80015E-11;4.96825E-09;0.01324057
3399;3.46666667;2.65262E-11;4.74944E-09;0.01332968
3400;3.5;2.54588E-11;4.56781E-09;0.01716252
3401;3.52424242;3.20128E-11;5.72346E-09;0.06738251
3402;3.58787879;6.50577E-11;1.16317E-08;0.34882711
3403;3.63030303;1.12386E-10;2.01535E-08;0.36256527
3404;3.6030303;1.79455E-10;3.20136E-08;0.65498524
3405;3.50606061;2.61231E-10;4.62256E-08;0.8533591
3406;3.3969697;3.44739E-10;6.07971E-08;0.92301452
3407;3.28787879;3.81179E-10;6.77739E-08;0.55500305
3408;3.21818182;3.69536E-10;6.6824E-08;0.27462613
3409;3.09090909;3.6159E-10;6.65861E-08;0.39609086
3410;3.00909091;3.2181E-10;6.01229E-08;0.18688896
3411;2.90909091;2.52369E-10;4.75086E-08;0.03834155
3412;2.80909091;1.88918E-10;3.57757E-08;0.02460017
3413;2.72727273;1.40271E-10;2.67282E-08;0.01803695
3414;2.65757576;1.05311E-10;2.01978E-08;0.0184174
3415;2.6;7.96371E-11;1.53758E-08;0.01650494
3416;2.53636364;6.18551E-11;1.20347E-08;0.01413145
3417;2.48484849;4.91351E-11;9.63693E-09;0.01273969
3418;2.47878788;3.96981E-11;7.84972E-09;0.01270878
3419;2.51515151;3.28787E-11;6.55358E-09;0.01514044
3420;2.58181818;2.79273E-11;5.61135E-09;0.01742878
3421;2.65151515;2.44572E-11;4.95353E-09;0.01943798
3422;2.76363636;2.2151E-11;4.52281E-09;0.01956951
3423;2.8969697;2.06498E-11;4.25326E-09;0.01210372
3424;3.06969697;1.98512E-11;4.10111E-09;0.01409468
3425;3.13636364;2.82385E-11;5.85462E-09;0.04947102
3426;3.22121212;4.76529E-11;9.99827E-09;0.09030863
3427;3.29090909;7.77922E-11;1.6568E-08;0.15899703
3428;3.31818182;1.12372E-10;2.43027E-08;0.20302097
3429;3.32121212;1.57074E-10;3.423E-08;0.37242678
3430;3.31818182;1.99058E-10;4.33884E-08;0.43088093
3431;3.27272727;2.36881E-10;5.14004E-08;0.49920559
3432;3.2030303;2.49069E-10;5.42898E-08;0.32324971
3433;3.15454546;2.28121E-10;5.02339E-08;0.09944407
3434;3.10909091;2.088E-10;4.65776E-08;0.14922468
3435;3.01818182;1.70311E-10;3.83629E-08;0.04501008
3436;2.93030303;1.27344E-10;2.88692E-08;0.03139241
3437;2.87878788;9.36587E-11;2.13522E-08;0.03974809
3438;2.87575758;6.93915E-11;1.59125E-08;0.03642922
3439;2.89393939;5.23429E-11;1.20729E-08;0.04242382
3440;2.90909091;4.02719E-11;9.34702E-09;0.03584277
3441;2.93333333;3.21818E-11;7.52156E-09;0.02730338
3442;2.98484849;2.67677E-11;6.30651E-09;0.01616538
3443;3.04242424;2.30693E-11;5.48348E-09;0.01240079
3444;3.10909091;2.06903E-11;4.96513E-09;0.00899291
3445;3.13939394;1.91394E-11;4.63926E-09;0.00740999
3446;3.18484848;1.79128E-11;4.38746E-09;0.00584784
3447;3.25151515;1.70889E-11;4.23105E-09;0.00593775
3448;3.36969697;1.6728E-11;4.188E-09;0.00598685
3449;3.54242424;1.80533E-11;4.49358E-09;0.02444132
3450;3.72727273;2.79436E-11;6.99462E-09;0.04253273
3451;3.92727273;4.13128E-11;1.04507E-08;0.05663298
3452;4.10606061;6.16387E-11;1.58217E-08;0.09541528
3453;4.24848485;7.94797E-11;2.07174E-08;0.09408599
3454;4.37272727;9.6134E-11;2.54409E-08;0.11334443
3455;4.46060606;1.17028E-10;3.1344E-08;0.17850412
3456;4.52121212;1.2658E-10;3.42291E-08;0.12696886
3457;4.52121212;1.36711E-10;3.70902E-08;0.20689058
3458;4.61515151;1.33271E-10;3.60502E-08;0.16241449
3459;4.69090909;1.07328E-10;2.88413E-08;0.07751512
3460;4.75454545;8.08568E-11;2.1656E-08;0.0829389
3461;4.80606061;6.10993E-11;1.63571E-08;0.08281141
3462;4.85454546;4.76786E-11;1.27883E-08;0.07710009
3463;4.8969697;3.81717E-11;1.02722E-08;0.06780791
3464;4.95757576;3.19562E-11;8.64851E-09;0.04121447
3465;5.02121212;2.78682E-11;7.59819E-09;0.03177987
3466;5.10909091;2.53769E-11;6.97882E-09;0.02892622
3467;5.22424242;2.44819E-11;6.80032E-09;0.02829049
3468;5.35151515;2.34314E-11;6.5762E-09;0.02553841
3469;5.5030303;2.28047E-11;6.47245E-09;0.01897064
3470;5.71818182;2.2633E-11;6.50022E-09;0.0190318
3471;5.91212121;2.27108E-11;6.60392E-09;0.0170818
3472;6.0969697;2.30553E-11;6.79117E-09;0.01302124
3473;6.26969697;2.4735E-11;6.99207E-09;0.07767727
3474;6.43030303;4.3761E-11;1.20288E-08;0.18447601
3475;6.57878788;6.5364E-11;1.77144E-08;0.16434542
3476;6.70909091;9.12286E-11;2.43058E-08;0.26697422
3477;6.84242424;1.64298E-10;4.05511E-08;0.99969525
3478;6.98787879;2.10348E-10;4.92426E-08;0.54744183
3479;7.0969697;2.23249E-10;5.08025E-08;0.3721421
3480;7.18181818;2.09502E-10;4.70925E-08;0.23234892
3481;7.20606061;1.74403E-10;3.9126E-08;0.08353659
3482;7.18181818;1.4055E-10;3.16406E-08;0.0510743
3483;7.12727273;1.08725E-10;2.46063E-08;0.02599378
3484;7.03333333;8.4399E-11;1.92462E-08;0.0166983
3485;6.93636364;6.72087E-11;1.54637E-08;0.01438636
3486;6.85757576;5.54929E-11;1.28972E-08;0.01190373
3487;6.78484849;4.73817E-11;1.11307E-08;0.0120369
3488;6.70606061;4.1915E-11;9.95898E-09;0.00955896
3489;6.63939394;3.79085E-11;9.11532E-09;0.00711596
3490;6.60909091;3.51183E-11;8.54891E-09;0.00732405
3491;6.6030303;3.317E-11;8.17787E-09;0.00490588
3492;6.60909091;3.173E-11;7.92584E-09;0.00486764
3493;6.64545454;3.07112E-11;7.77391E-09;0.00492125
3494;6.70909091;2.99003E-11;7.67128E-09;0.00500678
3495;6.81818182;2.9407E-11;7.65041E-09;0.00249965
3496;6.94545454;3.04544E-11;8.04176E-09;0.0025749
3497;7.08181818;3.73208E-11;9.8511E-09;0.06861112
3498;7.21818182;4.86971E-11;1.29447E-08;0.08126589
3499;7.3030303;6.4498E-11;1.71676E-08;0.14193871
3500;7.34848485;8.78687E-11;2.30721E-08;0.258219
3501;7.37272727;1.18377E-10;3.01267E-08;0.37395664
3502;7.37272727;1.7483E-10;4.1289E-08;0.80060961
3503;7.2969697;2.36368E-10;5.17044E-08;0.86962897
3504;7.23636364;2.60553E-10;5.45148E-08;0.54555377
3505;7.16060606;2.58912E-10;5.2783E-08;0.43671415
3506;7.08181818;2.33384E-10;4.71319E-08;0.23785891
3507;6.99393939;1.82346E-10;3.66949E-08;0.0795095
3508;6.88484849;1.36578E-10;2.75441E-08;0.04106432
3509;6.77878788;1.04662E-10;2.12278E-08;0.03561738
3510;6.68484848;8.2533E-11;1.686E-08;0.03782137
3511;6.58787879;6.6836E-11;1.37528E-08;0.04353874
3512;6.49393939;5.60052E-11;1.16106E-08;0.04594099
3513;6.41818182;4.86085E-11;1.01576E-08;0.04269499
3514;6.43333333;4.35328E-11;9.17477E-09;0.0403593
3515;6.4969697;4.03332E-11;8.58032E-09;0.03532592
3516;6.61515151;3.83106E-11;8.23367E-09;0.02706821
3517;6.8030303;3.69716E-11;8.03233E-09;0.0251243
3518;7.03636364;3.64584E-11;8.01033E-09;0.02781607
3519;7.30606061;3.63038E-11;8.07261E-09;0.02495384
3520;7.5969697;3.6303E-11;7.97543E-09;0.0498376
3521;7.90909091;6.31469E-11;1.33333E-08;0.36079598
3522;8.17878788;1.24584E-10;2.50808E-08;0.72146137
3523;8.39090909;2.00977E-10;3.84986E-08;0.85246348
3524;8.54545455;3.32366E-10;5.90144E-08;1.71876557
3525;8.65757576;4.62912E-10;7.82965E-08;1.63311656
3526;8.75757576;5.60393E-10;9.34181E-08;1.487087
3527;8.83939394;6.13078E-10;1.02658E-07;1.34678059
3528;8.89090909;6.10877E-10;1.03824E-07;1.03257354
