t;soil_temperature;AA_input_rate_phloem;sucrose_input_rate;cytokinins_root_shoot_xylem;C_mineralN_soil
3019;7.2;3.74E-11;2.11E-08;0.11460074;0.633377586
3020;7.3;5.39E-11;2.93E-08;0.13104631;0.633112653
3021;7.37272727;7.37E-11;3.76E-08;0.19579965;0.632829792
3022;7.48181818;9.04E-11;4.33E-08;0.19560228;0.632524729
3023;7.54545455;1.08E-10;4.87E-08;0.22873225;0.632196049
3024;7.62727273;1.28E-10;5.37E-08;0.25603648;0.631839787
3025;7.68787879;1.18E-10;4.86E-08;0.10996158;0.631467011
3026;7.75454545;9.14E-11;3.76E-08;0.04002968;0.631090521
3027;7.81515152;6.73E-11;2.81E-08;0.02212025;0.630717146
3028;7.87272727;5.01E-11;2.14E-08;0.01632802;0.630349421
3029;7.94242424;3.89E-11;1.70E-08;0.00770665;0.629988339
3030;8.02727273;3.12E-11;1.39E-08;0.00453482;0.629634661
3031;8.12424242;2.62E-11;1.21E-08;0.00341019;0.629288483
3032;8.2030303;2.30E-11;1.09E-08;0.00585234;0.628950047
3033;8.27272727;2.06E-11;1.00E-08;0.00590679;0.628619087
3034;8.35757576;1.86E-11;9.35E-09;0.00733363;0.628295485
3035;8.45151515;1.77E-11;9.14E-09;0.00730108;0.627978301
3036;8.55454545;1.70E-11;9.09E-09;0.00488076;0.627667753
3037;8.64545454;1.65E-11;9.08E-09;0.00492357;0.627363928
3038;8.73030303;1.60E-11;9.07E-09;0.00628382;0.627066366
3039;8.80909091;1.55E-11;9.08E-09;0.00771518;0.626775103
3040;8.8969697;1.51E-11;9.16E-09;0.00920879;0.626489771
3041;8.98787879;1.53E-11;9.00E-09;0.01556028;0.626209048
3042;9.08181818;2.08E-11;1.24E-08;0.03057738;0.625931501
3043;9.16969697;3.13E-11;1.85E-08;0.07366848;0.625652716
3044;9.24545454;4.52E-11;2.61E-08;0.10012169;0.625367542
3045;9.3;5.48E-11;3.10E-08;0.09207872;0.625074578
3046;9.33333333;6.15E-11;3.41E-08;0.09317058;0.62477465
3047;9.35454546;6.98E-11;3.76E-08;0.11523629;0.624466622
3048;9.35454546;6.49E-11;3.48E-08;0.04965327;0.624154795
3049;9.34545455;5.72E-11;3.08E-08;0.03643722;0.623844436
3050;9.35151515;4.80E-11;2.62E-08;0.0165233;0.623537693
3051;9.35454546;3.84E-11;2.14E-08;0.00500129;0.623237199
3052;9.36060606;3.11E-11;1.78E-08;0.00669049;0.622943834
3053;9.38787879;2.64E-11;1.55E-08;0.00675359;0.622657103
3054;9.41818182;2.26E-11;1.36E-08;0.00673089;0.622376959
3055;9.48484849;2.00E-11;1.24E-08;0.00679744;0.622102553
3056;9.54848485;1.82E-11;1.16E-08;0.00508282;0.621834087
3057;9.61212121;1.69E-11;1.10E-08;0.01040019;0.621571013
3058;9.66969697;1.59E-11;1.07E-08;0.00638295;0.62131366
3059;9.73939394;1.51E-11;1.05E-08;0.00480451;0.621061637
3060;9.8030303;1.45E-11;1.03E-08;0.00321487;0.620815326
3061;9.86666667;1.40E-11;1.03E-08;0.00324778;0.62057468
3062;9.93636364;1.36E-11;1.02E-08;0.00332194;0.62033936
3063;10.00909091;1.32E-11;1.02E-08;0.005099;0.620109106
3064;10.07575758;1.30E-11;1.03E-08;0.00341212;0.619884355
3065;10.15151515;1.41E-11;1.07E-08;0.00631331;0.619663842
3066;10.2;1.87E-11;1.42E-08;0.03018598;0.619446616
3067;10.21515152;2.74E-11;1.99E-08;0.07741307;0.61922843
3068;10.19090909;3.92E-11;2.63E-08;0.11833059;0.619004121
3069;10.11515152;6.51E-11;3.55E-08;0.29604743;0.618762106
3070;10.05151515;9.37E-11;4.26E-08;0.32416997;0.618490649
3071;9.95454545;1.20E-10;4.78E-08;0.3088119;0.61819165
3072;9.82121212;1.38E-10;5.04E-08;0.27105507;0.617869463
3073;9.67575758;1.58E-10;5.34E-08;0.30885753;0.6175255
3074;9.53333333;1.37E-10;4.56E-08;0.09044879;0.617169423
3075;9.3969697;1.08E-10;3.64E-08;0.02763877;0.61681594
3076;9.26363636;8.47E-11;2.90E-08;0.01584775;0.616470148
3077;9.13636364;6.77E-11;2.37E-08;0.01815398;0.616133376
3078;9.00909091;5.51E-11;1.97E-08;0.020391;0.615805954
3079;8.87878788;4.60E-11;1.69E-08;0.02488207;0.615488028
3080;8.76363636;3.94E-11;1.48E-08;0.02339599;0.615179159
3081;8.65454545;3.45E-11;1.33E-08;0.02497163;0.614879138
3082;8.55454545;3.07E-11;1.21E-08;0.03032399;0.614587388
3083;8.46969697;2.78E-11;1.12E-08;0.02445054;0.614303431
3084;8.42121212;2.55E-11;1.05E-08;0.02326211;0.614026548
3085;8.39393939;2.37E-11;9.97E-09;0.02483127;0.613756104
3086;8.38787879;2.22E-11;9.57E-09;0.02017467;0.613491687
3087;8.37575758;2.10E-11;9.25E-09;0.02394636;0.613233328
3088;8.34545455;1.97E-11;8.93E-09;0.02444284;0.612981105
3089;8.3030303;2.15E-11;8.84E-09;0.0565671;0.612733847
3090;8.27272727;2.78E-11;1.11E-08;0.06976318;0.61248946
3091;8.23333333;3.54E-11;1.37E-08;0.0896063;0.612246474
3092;8.18181818;4.61E-11;1.73E-08;0.12200481;0.61200268
3093;8.14545454;5.55E-11;2.03E-08;0.10271214;0.611757086
3094;8.11212121;6.19E-11;2.24E-08;0.07587511;0.611510406
3095;8.05454545;6.62E-11;2.39E-08;0.0653357;0.611264208
3096;7.97272727;6.62E-11;2.42E-08;0.03256165;0.611019782
3097;7.88484849;6.35E-11;2.35E-08;0.02130809;0.610778853
3098;7.76363636;5.78E-11;2.17E-08;0.01378483;0.610542514
3099;7.65757576;5.05E-11;1.93E-08;0.00586144;0.610311069
3100;7.53636364;4.39E-11;1.70E-08;0.01806573;0.610084957
3101;7.3969697;3.83E-11;1.51E-08;0.02207655;0.609864216
3102;7.30606061;3.37E-11;1.34E-08;0.02889102;0.60964781
3103;7.16666667;2.99E-11;1.20E-08;0.03324838;0.609436402
3104;7.04848485;2.68E-11;1.10E-08;0.03481298;0.609229506
3105;6.96969697;2.44E-11;1.01E-08;0.03359488;0.609026513
3106;6.91515151;2.24E-11;9.33E-09;0.03161089;0.608827165
3107;6.89090909;2.07E-11;8.76E-09;0.02743127;0.608631161
3108;6.87575758;1.93E-11;8.29E-09;0.02058978;0.608438738
3109;6.87575758;1.82E-11;7.90E-09;0.0306405;0.608249534
3110;6.84545454;1.72E-11;7.56E-09;0.02439724;0.60806397
3111;6.84545454;1.63E-11;7.27E-09;0.01732602;0.607881935
3112;6.82424242;1.56E-11;7.02E-09;0.03583001;0.607703311
3113;6.73939394;1.96E-11;7.23E-09;0.1177813;0.607526661
3114;6.71515151;3.05E-11;9.96E-09;0.21295824;0.607346751
3115;6.67272727;5.60E-11;1.56E-08;0.42231904;0.607156403
3116;6.59393939;9.11E-11;2.22E-08;0.44696441;0.606951041
3117;6.49393939;1.32E-10;2.94E-08;0.45806669;0.606729302
3118;6.36363636;1.78E-10;3.70E-08;0.5074433;0.606489709
3119;6.2030303;2.08E-10;4.22E-08;0.32941133;0.60623331
3120;6.05151515;2.06E-10;4.20E-08;0.12572107;0.605968255
3121;5.90606061;2.08E-10;4.25E-08;0.22404395;0.605694544
3122;5.74848485;2.01E-10;4.11E-08;0.18872473;0.605412624
3123;5.59393939;1.73E-10;3.55E-08;0.05032415;0.605126433
3124;5.43939394;1.44E-10;2.99E-08;0.04831116;0.604839872
3125;5.25757576;1.19E-10;2.51E-08;0.04568395;0.604555298
3126;5.06969697;9.95E-11;2.12E-08;0.04601851;0.604274163
3127;4.86363636;8.35E-11;1.80E-08;0.04506761;0.603997961
3128;4.65757576;7.07E-11;1.54E-08;0.03885447;0.603727405
3129;4.47878788;6.04E-11;1.33E-08;0.03461181;0.603462398
3130;4.33636364;5.22E-11;1.17E-08;0.03281373;0.60320249
3131;4.25151515;4.56E-11;1.04E-08;0.0351265;0.602946602
3132;4.20909091;4.01E-11;9.21E-09;0.02547442;0.602694165
3133;4.21515151;3.56E-11;8.30E-09;0.03090917;0.602444386
3134;4.29393939;3.21E-11;7.59E-09;0.02830625;0.602195918
3135;4.37878788;2.93E-11;7.02E-09;0.0258675;0.601948946
3136;4.5;2.70E-11;6.57E-09;0.0263568;0.601702919
3137;4.6030303;3.15E-11;6.96E-09;0.11126041;0.601456849
3138;4.67272727;5.49E-11;1.15E-08;0.29305798;0.601206478
3139;4.67575758;9.42E-11;1.89E-08;0.43335149;0.600946803
3140;4.60909091;1.45E-10;2.79E-08;0.52134735;0.600674085
3141;4.50909091;2.04E-10;3.81E-08;0.62441288;0.600383992
3142;4.39090909;2.69E-10;4.88E-08;0.71463841;0.600071167
3143;4.31818182;3.21E-10;5.77E-08;0.63111584;0.599733663
3144;4.23030303;3.44E-10;6.23E-08;0.4501602;0.599375233
3145;4.16969697;3.41E-10;6.26E-08;0.3180012;0.598996543
3146;4.13333333;2.95E-10;5.49E-08;0.10357175;0.5986042
3147;4.02121212;2.36E-10;4.45E-08;0.04117601;0.598207149
3148;3.91818182;1.86E-10;3.55E-08;0.0307942;0.597809027
3149;3.81818182;1.47E-10;2.84E-08;0.02742701;0.597412659
3150;3.74242424;1.17E-10;2.29E-08;0.03215631;0.597019136
3151;3.7;9.46E-11;1.87E-08;0.03557526;0.596628514
3152;3.67878788;7.76E-11;1.55E-08;0.03237911;0.5962412
3153;3.66363636;6.46E-11;1.31E-08;0.01685543;0.59585807
3154;3.66666667;5.46E-11;1.13E-08;0.01077569;0.595479395
3155;3.7;4.67E-11;9.78E-09;0.00854815;0.595104728
3156;3.75151515;4.06E-11;8.65E-09;0.00731317;0.594733884
3157;3.82121212;3.60E-11;7.80E-09;0.00657721;0.594366576
3158;3.93333333;3.24E-11;7.14E-09;0.00579013;0.594001645
3159;4.07272727;2.97E-11;6.67E-09;0.00592514;0.593638745
3160;4.22424242;2.77E-11;6.32E-09;0.00486943;0.593277442
3161;4.4;2.86E-11;6.51E-09;0.0135181;0.592917293
3162;4.55454546;3.57E-11;8.27E-09;0.02949065;0.592558483
3163;4.65757576;5.32E-11;1.26E-08;0.08339026;0.592200718
3164;4.6969697;7.72E-11;1.86E-08;0.13071646;0.591842686
3165;4.68181818;9.75E-11;2.41E-08;0.11155094;0.591483902
3166;4.64545454;1.19E-10;2.99E-08;0.15060523;0.591123266
3167;4.57575758;1.34E-10;3.44E-08;0.13883468;0.590759721
3168;4.48181818;1.34E-10;3.52E-08;0.07614502;0.590394613
3169;4.37878788;1.20E-10;3.21E-08;0.02931831;0.590030817
3170;4.27878788;1.01E-10;2.76E-08;0.01375323;0.589670103
3171;4.14242424;8.24E-11;2.28E-08;0.00554442;0.58931501
3172;4.02121212;6.66E-11;1.87E-08;0.00535478;0.588966096
3173;3.93333333;5.42E-11;1.55E-08;0.00916986;0.58862295
3174;3.85454545;4.47E-11;1.30E-08;0.01569426;0.588285598
3175;3.76969697;3.76E-11;1.11E-08;0.01566791;0.58795451
3176;3.66666667;3.20E-11;9.64E-09;0.01694217;0.587630271
3177;3.53636364;2.73E-11;8.37E-09;0.01391994;0.587313587
3178;3.47272727;2.38E-11;7.43E-09;0.00766865;0.587003026
3179;3.44242424;2.11E-11;6.72E-09;0.00476591;0.586697861
3180;3.4969697;1.91E-11;6.18E-09;0.00473004;0.586396048
3181;3.59090909;1.74E-11;5.77E-09;0.00393808;0.586096501
3182;3.75151515;1.63E-11;5.50E-09;0.00388301;0.585797839
3183;3.93939394;1.54E-11;5.33E-09;0.00390618;0.585499548
3184;4.10606061;1.49E-11;5.15E-09;0.00719499;0.585202332
3185;4.27575758;2.67E-11;9.04E-09;0.0987373;0.584903605
3186;4.43030303;5.44E-11;1.73E-08;0.27849983;0.584596387
3187;4.51515152;1.18E-10;3.23E-08;0.64417252;0.584267523
3188;4.55454546;1.95E-10;4.78E-08;0.69225994;0.583906705
3189;4.53636364;2.90E-10;6.46E-08;0.90275508;0.583509143
3190;4.47878788;3.78E-10;7.88E-08;0.93875815;0.583068648
3191;4.4;4.35E-10;8.79E-08;0.79353692;0.582587765
3192;4.27878788;4.53E-10;9.05E-08;0.59841078;0.582076441
3193;4.15757576;4.28E-10;8.57E-08;0.39071084;0.581541464
3194;4.02121212;3.52E-10;7.11E-08;0.14653524;0.580995243
3195;3.91515151;2.57E-10;5.21E-08;0.03323516;0.580446636
3196;3.8030303;1.85E-10;3.76E-08;0.02461492;0.579902049
3197;3.71212121;1.36E-10;2.78E-08;0.02341099;0.579364028
3198;3.63636364;1.03E-10;2.10E-08;0.02485419;0.578833965
3199;3.56060606;7.99E-11;1.64E-08;0.02201087;0.578313059
3200;3.47575758;6.40E-11;1.32E-08;0.0209427;0.577802415
3201;3.38484849;5.13E-11;1.06E-08;0.01988335;0.577302494
3202;3.3;4.31E-11;8.96E-09;0.0259939;0.57681306
3203;3.24545454;3.83E-11;8.00E-09;0.01984068;0.576333115
3204;3.27878788;3.24E-11;6.78E-09;0.01887088;0.575858702
3205;3.37272727;2.88E-11;6.06E-09;0.01791031;0.575387869
3206;3.50909091;2.67E-11;5.64E-09;0.0147584;0.574919665
3207;3.68181818;2.55E-11;5.41E-09;0.01263791;0.574452543
3208;3.90606061;2.50E-11;5.32E-09;0.00978892;0.573984503
3209;4.10909091;3.85E-11;8.08E-09;0.041452;0.573515992
3210;4.30606061;5.80E-11;1.23E-08;0.03923967;0.573046297
3211;4.4;8.54E-11;1.83E-08;0.07273231;0.572577667
3212;4.48484848;1.22E-10;2.63E-08;0.13638417;0.572106443
3213;4.48787879;1.69E-10;3.64E-08;0.25106334;0.571628766
3214;4.46363636;2.34E-10;4.92E-08;0.42409418;0.571136292
3215;4.39090909;3.04E-10;6.24E-08;0.54180269;0.570620714
3216;4.27272727;3.45E-10;6.98E-08;0.46048099;0.570080375
3217;4.14848485;3.37E-10;6.84E-08;0.25796273;0.569527544
3218;4.01212121;2.91E-10;5.95E-08;0.11302333;0.568970676
3219;3.87878788;2.08E-10;4.28E-08;0.01777156;0.568418121
3220;3.7969697;1.47E-10;3.04E-08;0.01350291;0.567872635
3221;3.75757576;1.06E-10;2.19E-08;0.01272304;0.567334554
3222;3.74242424;7.85E-11;1.64E-08;0.01298625;0.566804113
3223;3.75454546;6.04E-11;1.27E-08;0.01416654;0.566280819
3224;3.76363636;4.78E-11;1.01E-08;0.01299312;0.565765388
3225;3.77575758;3.88E-11;8.22E-09;0.014174;0.565257581
3226;3.81818182;3.30E-11;7.03E-09;0.01573516;0.564756644
3227;3.90606061;2.94E-11;6.30E-09;0.0144853;0.564260731
3228;4.04848485;2.73E-11;5.87E-09;0.0148902;0.563767588
3229;4.22727273;2.61E-11;5.65E-09;0.01375196;0.563275922
3230;4.47878788;2.57E-11;5.60E-09;0.01385603;0.56278294
3231;4.71818182;2.58E-11;5.66E-09;0.01140232;0.562289525
3232;4.95454545;2.62E-11;5.71E-09;0.01335786;0.561796325
3233;5.17575758;3.84E-11;8.33E-09;0.03409049;0.561302348
3234;5.36969697;7.86E-11;1.70E-08;0.12804607;0.560804273
3235;5.54848485;1.76E-10;3.63E-08;0.55303724;0.560279835
3236;5.7;2.76E-10;5.43E-08;0.58180938;0.559710494
3237;5.81212121;3.87E-10;7.29E-08;0.77686948;0.559088525
3238;5.87878788;4.49E-10;8.31E-08;0.5940183;0.558416623
3239;5.9;3.91E-10;7.27E-08;0.17700285;0.557719056
3240;5.85757576;2.89E-10;5.40E-08;0.04170763;0.557020137
3241;5.76666667;2.06E-10;3.88E-08;0.02599181;0.556331166
3242;5.6969697;1.60E-10;3.04E-08;0.02624657;0.555654334
3243;5.63939394;1.20E-10;2.29E-08;0.01013724;0.554990813
3244;5.60909091;8.79E-11;1.69E-08;0.00850467;0.554340839
3245;5.5969697;6.75E-11;1.31E-08;0.00707338;0.553704251
3246;5.55454546;5.42E-11;1.06E-08;0.00700122;0.553083047
3247;5.4969697;4.51E-11;8.86E-09;0.00660704;0.552478583
3248;5.43030303;3.92E-11;7.75E-09;0.00658126;0.551890541
3249;5.36969697;3.51E-11;7.00E-09;0.01217681;0.551317511
3250;5.37272727;3.28E-11;6.57E-09;0.01344077;0.550756665
3251;5.43030303;3.14E-11;6.33E-09;0.0144905;0.550204747
3252;5.52727273;3.06E-11;6.21E-09;0.01276534;0.549659871
3253;5.67575758;3.03E-11;6.21E-09;0.0107756;0.549119991
3254;5.85151515;3.05E-11;6.28E-09;0.00958873;0.548584064
3255;6.03333333;3.13E-11;6.49E-09;0.00854754;0.548052068
3256;6.23030303;3.10E-11;6.43E-09;0.01151097;0.5475226
3257;6.44242424;7.16E-11;1.48E-08;0.09740069;0.546991124
3258;6.63939394;1.51E-10;3.03E-08;0.30935766;0.5464417
3259;6.8;2.41E-10;4.66E-08;0.43143518;0.545856256
3260;6.9030303;3.32E-10;6.19E-08;0.54243205;0.545225738
3261;6.90909091;3.86E-10;7.04E-08;0.4767149;0.544549922
3262;6.90606061;4.42E-10;7.85E-08;0.60842574;0.543832868
3263;6.83636364;4.54E-10;7.97E-08;0.45725251;0.543079003
3264;6.76363636;4.80E-10;8.33E-08;0.55518391;0.542290639
3265;6.68484848;4.58E-10;7.93E-08;0.36439643;0.541477679
3266;6.66666667;3.55E-10;6.16E-08;0.14501687;0.540653787
3267;6.66969697;2.35E-10;4.08E-08;0.05034589;0.539831942
3268;6.68787879;1.56E-10;2.72E-08;0.03736886;0.539019647
3269;6.70909091;1.09E-10;1.91E-08;0.03909661;0.538219766
3270;6.73939394;8.07E-11;1.42E-08;0.0356488;0.537432878
3271;6.79090909;6.31E-11;1.11E-08;0.02930975;0.536658984
3272;6.85151515;5.27E-11;9.34E-09;0.02443581;0.535897912
3273;6.94545454;4.67E-11;8.32E-09;0.03356137;0.535147724
3274;7.05757576;4.34E-11;7.77E-09;0.02625557;0.534407418
3275;7.18787879;4.16E-11;7.49E-09;0.02229155;0.533676437
3276;7.34848485;4.06E-11;7.37E-09;0.01916002;0.532953227
3277;7.53333333;4.06E-11;7.42E-09;0.01345569;0.532237681
3278;7.71515151;4.07E-11;7.50E-09;0.01218631;0.531529773
3279;7.93636364;4.10E-11;7.62E-09;0.01080728;0.530827603
3280;8.18484848;4.14E-11;7.76E-09;0.00945651;0.530130108
3281;8.43939394;4.09E-11;7.53E-09;0.01875444;0.529436664
3282;8.7030303;6.65E-11;1.22E-08;0.04194752;0.528745129
3283;8.90606061;1.19E-10;2.20E-08;0.10214691;0.528052437
3284;9.06666667;1.57E-10;2.91E-08;0.11078307;0.527354616
3285;9.18181818;1.72E-10;3.21E-08;0.08633249;0.52665384
3286;9.25757576;1.81E-10;3.42E-08;0.08293603;0.52595358
3287;9.28787879;1.89E-10;3.60E-08;0.09758971;0.525254809
3288;9.32727273;1.73E-10;3.32E-08;0.05539723;0.524559304
3289;9.34242424;1.49E-10;2.88E-08;0.05036204;0.523871579
3290;9.33333333;1.19E-10;2.32E-08;0.02702144;0.523195861
3291;9.33333333;9.10E-11;1.78E-08;0.02588398;0.522534148
3292;9.34242424;7.22E-11;1.42E-08;0.02106267;0.521887237
3293;9.37272727;6.02E-11;1.19E-08;0.02164159;0.521254364
3294;9.43333333;5.31E-11;1.06E-08;0.01913373;0.520634638
3295;9.4969697;4.87E-11;9.79E-09;0.02985989;0.520027094
3296;9.56060606;4.60E-11;9.31E-09;0.0346141;0.519430612
3297;9.64848485;4.44E-11;9.05E-09;0.02410419;0.518844297
3298;9.76666667;4.37E-11;8.97E-09;0.01892686;0.518268054
3299;9.86969697;4.33E-11;8.96E-09;0.0142161;0.5177031
3300;10.0030303;4.32E-11;9.03E-09;0.01194577;0.517148657
3301;10.16969697;4.34E-11;9.15E-09;0.01466199;0.516602935
3302;10.34242424;4.28E-11;9.09E-09;0.01249238;0.516065831
3303;10.50606061;4.31E-11;9.26E-09;0.01277142;0.515537485
3304;10.66060606;4.35E-11;9.42E-09;0.01576967;0.515018742
3305;10.80909091;5.29E-11;1.08E-08;0.051112;0.514505994
3306;10.95454545;8.18E-11;1.65E-08;0.09087784;0.513994363
3307;11.09393939;1.30E-10;2.58E-08;0.17403704;0.513473757
3308;11.2030303;2.29E-10;4.16E-08;0.56742442;0.512910188
3309;11.28787879;2.95E-10;5.12E-08;0.41441982;0.512287428
3310;11.34848485;2.97E-10;5.09E-08;0.21250602;0.511633943
3311;11.3969697;2.73E-10;4.68E-08;0.13934713;0.510965308
3312;11.42727273;2.61E-10;4.49E-08;0.14581846;0.510287524
3313;11.42424242;2.37E-10;4.09E-08;0.10957114;0.509608044
3314;11.4030303;2.09E-10;3.60E-08;0.10833472;0.508930704
3315;11.36363636;1.65E-10;2.85E-08;0.03425368;0.508262495
3316;11.33333333;1.29E-10;2.24E-08;0.03464219;0.507609548
3317;11.26060606;1.05E-10;1.83E-08;0.03781323;0.506975496
3318;11.16363636;8.79E-11;1.53E-08;0.0475405;0.506361559
3319;11.03333333;7.60E-11;1.33E-08;0.04670206;0.505769019
3320;10.91212121;6.78E-11;1.19E-08;0.03971526;0.505197582
3321;10.77272727;6.18E-11;1.09E-08;0.02695719;0.504648609
3322;10.66363636;5.74E-11;1.01E-08;0.02099282;0.504121013
3323;10.59393939;5.49E-11;9.71E-09;0.02465428;0.503612658
3324;10.54545455;5.05E-11;8.94E-09;0.03214061;0.503121586
3325;10.51212121;4.94E-11;8.72E-09;0.06858619;0.502644593
3326;10.44242424;4.82E-11;8.51E-09;0.04702766;0.502182384
3327;10.32727273;4.70E-11;8.29E-09;0.04758966;0.501736958
3328;10.26666667;4.62E-11;7.97E-09;0.05017962;0.501305652
3329;10.20606061;5.16E-11;7.89E-09;0.12201493;0.500885105
3330;10.13636364;9.83E-11;1.42E-08;0.30591223;0.500465019
3331;10.05454545;1.57E-10;2.16E-08;0.39980987;0.500033847
3332;9.93636364;2.21E-10;2.95E-08;0.43952343;0.499586584
3333;9.77878788;2.47E-10;3.31E-08;0.19646891;0.499129785
3334;9.56363636;2.64E-10;3.60E-08;0.18807393;0.498671939
3335;9.35151515;3.23E-10;4.36E-08;0.50913764;0.498201851
3336;9.14242424;3.78E-10;5.05E-08;0.53135128;0.497707386
3337;8.93636364;3.61E-10;4.84E-08;0.24337966;0.497193993
3338;8.72727273;3.05E-10;4.07E-08;0.13080743;0.496675869
3339;8.51515151;2.43E-10;3.23E-08;0.0680816;0.496160601
3340;8.30606061;1.92E-10;2.56E-08;0.04316334;0.495654239
3341;8.10606061;1.55E-10;2.07E-08;0.02933326;0.495160245
3342;7.91212121;1.27E-10;1.70E-08;0.03209469;0.494680284
3343;7.72727273;1.07E-10;1.43E-08;0.0368661;0.494214816
3344;7.54242424;9.16E-11;1.23E-08;0.03693308;0.493764088
3345;7.37575758;7.89E-11;1.06E-08;0.03158242;0.493327753
3346;7.23636364;6.90E-11;9.27E-09;0.02619814;0.492905133
3347;7.11212121;6.13E-11;8.23E-09;0.02208759;0.492495857
3348;7.01212121;5.52E-11;7.42E-09;0.01967845;0.49209911
3349;6.92424242;5.03E-11;6.77E-09;0.01998788;0.49171437
3350;6.89393939;4.64E-11;6.25E-09;0.02537406;0.491339536
3351;6.93636364;4.33E-11;5.83E-09;0.02541556;0.490972261
3352;6.95151515;4.08E-11;5.48E-09;0.02838423;0.49061345
3353;6.9;5.43E-11;6.79E-09;0.11280647;0.490263058
3354;6.87575758;8.24E-11;1.03E-08;0.14506769;0.489917085
3355;6.82424242;1.45E-10;1.79E-08;0.39046357;0.489568893
3356;6.72727273;2.22E-10;2.72E-08;0.52161697;0.489209452
3357;6.61515151;3.17E-10;3.87E-08;0.75478711;0.488828359
3358;6.4969697;4.15E-10;5.06E-08;0.87802981;0.488416858
3359;6.41515151;4.45E-10;5.56E-08;0.44900801;0.487972819
3360;6.36969697;4.07E-10;5.24E-08;0.14881835;0.487507417
3361;6.25757576;3.79E-10;5.04E-08;0.18404757;0.487027565
3362;6.11515151;3.44E-10;4.68E-08;0.14972722;0.486536231
3363;5.96666667;2.74E-10;3.76E-08;0.04777159;0.486041069
3364;5.83030303;2.13E-10;2.95E-08;0.02024655;0.485546244
3365;5.70909091;1.67E-10;2.32E-08;0.01828162;0.485055744
3366;5.61212121;1.33E-10;1.86E-08;0.01602546;0.484571571
3367;5.53333333;1.08E-10;1.53E-08;0.02049028;0.484094454
3368;5.44242424;8.95E-11;1.26E-08;0.02023286;0.483626147
3369;5.35151515;7.55E-11;1.07E-08;0.02339992;0.483167428
3370;5.27272727;6.45E-11;9.19E-09;0.01844091;0.482718334
3371;5.23939394;5.60E-11;8.01E-09;0.01687304;0.482277633
3372;5.23939394;4.96E-11;7.11E-09;0.01688441;0.481844416
3373;5.23939394;4.32E-11;6.22E-09;0.01702688;0.481418957
3374;5.24848485;3.98E-11;5.74E-09;0.01916642;0.481001082
3375;5.20606061;3.69E-11;5.34E-09;0.0166966;0.480592609
3376;5.19393939;3.49E-11;4.96E-09;0.02116513;0.480192429
3377;5.14242424;4.82E-11;6.84E-09;0.05535654;0.479800786
3378;5.09090909;1.10E-10;1.54E-08;0.34307892;0.479410928
3379;5.04848485;2.04E-10;2.79E-08;0.67542131;0.479009168
3380;5;2.74E-10;3.80E-08;0.51723084;0.478587996
3381;4.92121212;3.27E-10;4.61E-08;0.51351452;0.478146126
3382;4.81212121;3.34E-10;4.86E-08;0.26650661;0.477688879
3383;4.66666667;3.24E-10;4.86E-08;0.19854435;0.477219151
3384;4.48484848;2.90E-10;4.47E-08;0.1162272;0.476742505
3385;4.33333333;2.57E-10;4.07E-08;0.0943135;0.476261827
3386;4.22121212;2.22E-10;3.58E-08;0.06673582;0.475777263
3387;4.07575758;1.74E-10;2.83E-08;0.03708051;0.475293812
3388;3.94848485;1.35E-10;2.21E-08;0.03229174;0.474813457
3389;3.83939394;1.06E-10;1.75E-08;0.02950167;0.474338084
3390;3.74242424;8.49E-11;1.41E-08;0.02694301;0.473868803
3391;3.63939394;6.86E-11;1.14E-08;0.03152482;0.473406782
3392;3.53939394;5.52E-11;9.27E-09;0.02799114;0.472952587
3393;3.43636364;4.60E-11;7.80E-09;0.02446888;0.472506884
3394;3.35454545;4.04E-11;6.90E-09;0.01816288;0.472069201
3395;3.33939394;3.59E-11;6.20E-09;0.01692646;0.47163712
3396;3.35151515;3.25E-11;5.67E-09;0.01493264;0.471209848
3397;3.36363636;3.00E-11;5.27E-09;0.01513795;0.470787595
3398;3.4030303;2.80E-11;4.97E-09;0.01324057;0.47036947
3399;3.46666667;2.65E-11;4.75E-09;0.01332968;0.469954779
3400;3.5;2.55E-11;4.57E-09;0.01716252;0.469544735
3401;3.52424242;3.20E-11;5.72E-09;0.06738251;0.469138499
3402;3.58787879;6.51E-11;1.16E-08;0.34882711;0.468728575
3403;3.63030303;1.12E-10;2.02E-08;0.36256527;0.468309181
3404;3.6030303;1.79E-10;3.20E-08;0.65498524;0.467875225
3405;3.50606061;2.61E-10;4.62E-08;0.8533591;0.467418206
3406;3.3969697;3.45E-10;6.08E-08;0.92301452;0.466931791
3407;3.28787879;3.81E-10;6.78E-08;0.55500305;0.466416754
3408;3.21818182;3.70E-10;6.68E-08;0.27462613;0.465879373
3409;3.09090909;3.62E-10;6.66E-08;0.39609086;0.465323995
3410;3.00909091;3.22E-10;6.01E-08;0.18688896;0.464752769
3411;2.90909091;2.52E-10;4.75E-08;0.03834155;0.464173989
3412;2.80909091;1.89E-10;3.58E-08;0.02460017;0.463593577
3413;2.72727273;1.40E-10;2.67E-08;0.01803695;0.463015418
3414;2.65757576;1.05E-10;2.02E-08;0.0184174;0.462441547
3415;2.6;7.96E-11;1.54E-08;0.01650494;0.461873322
3416;2.53636364;6.19E-11;1.20E-08;0.01413145;0.461312292
3417;2.48484849;4.91E-11;9.64E-09;0.01273969;0.460758674
